event	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	geneName	lengthDiff	label
MmuEX7002732	chr5	-	29293829	29323801	29292950	29293812	Lmbr1	16	
MmuEX1010095	chr5	-	107914946	107924584	107914454	107914927	Fam69a	18	
MmuEX6064823	chr9	+	31318572	31325626	31325652	31327315	Prdm10	25	
MmuEX1009184	chrX	+	100310100	100381454	100381479	100389701	Eda	24	nd
MmuEX1008477	chr14	-	86832570	86834980	86829155	86832563	Diaph3	6	nd
MmuEX1017879	chr2	+	91121956	91122638	91122648	91122854	Mybpc3	9	nd
MmuEX0008721	chr8	+	84571894	84576282	84576295	84579469	Cacna1a	12	
MmuEX0013906	chr3	-	86788635	86791994	86787413	86788621	Dclk2	13	ot
MmuEX0025563	chr12	+	112179349	112179479	112179501	112179794	Kif26a	21	nd
MmuEX1014853	chr8	-	119565954	119566028	119565872	119565943	Hsdl1	10	
MmuEX1024899	chr13	-	37981666	37983392	37979807	37981662	Ssr1	3	nd
MmuEX1026706	chr11	+	87206056	87206271	87206275	87206763	Trim37	3	nd
MmuEX1012169	chr14	+	54644019	54644141	54644149	54648226	Gm17606	7	
MmuEX1005715	chr7	+	45703879	45704424	45704433	45704488	Car11	8	nd
MmuEX6041858	chr14	-	59424706	59426488	59423485	59424684	Setdb2	21	
MmuEX6042881	chr14	+	80014348	80014609	80014623	80018137	Olfm4	13	
MmuEX6067010	chr9	+	69347260	69347996	69348011	69348131	Rora	14	nd
MmuEX0012340	chr9	-	106013894	106016495	106013798	106013881	Col6a4	12	nd
MmuEX0011633	chr16	+	10571600	10572917	10572924	10573299	Clec16a	6	hi
MmuEX6062850	chr16	+	56236764	56243608	56243630	56252102	Impg2	21	
MmuEX1025447	chr18	+	14813691	14815408	14815425	14821437	Taf4b	16	
MmuEX0009060	chr17	-	45634280	45638694	45633984	45634267	Capn11	12	
MmuEX6089637	chr11	-	100257346	100257432	100256497	100257319	Krt17	26	
MmuEX0019489	chr3	-	27490144	27491024	27488291	27490132	Fndc3b	11	
MmuEX6073869	chr3	-	122919278	122919345	122913092	122919254	Gm10959	23	
MmuEX0000269	chr10	+	83723035	83737908	83737934	83757444	1500009L16Rik	25	nd
MmuEX6092261	chr4	-	9611392	9635900	9610939	9611381	Asph	10	nd
MmuEX0015806	chr18	+	23631429	23633217	23633239	23643146	Dtna	21	
MmuEX1021116	chr19	+	32792594	32797423	32797427	32798070	Pten	3	nd
MmuEX1005173	chr18	+	32406181	32408441	32408445	32412420	Bin1	3	nd
MmuEX0034416	chr1	-	72260315	72261951	72259434	72260300	Pecr	14	
MmuEX0006778	chr4	+	140996800	140999041	140999050	140999127	Atp13a2	8	nd
MmuEX1019238	chr9	+	115217030	115220576	115220580	115223592	Osbpl10	3	nd
MmuEX1024376	chr13	-	54765939	54766256	54765693	54765914	Sncb	24	
MmuEX0037746	chr15	-	73282236	73292034	73276914	73282217	Ptk2	18	hi
MmuEX0033003	chr8	-	48313265	48335588	48310770	48313237	Tenm3	27	hi
MmuEX1009611	chr14	+	28025174	28031458	28031462	28040342	Erc2	3	nd
MmuEX0016617	chr16	+	20674315	20674796	20674807	20675343	Eif4g1	10	
MmuEX1010231	chr11	-	98095504	98096928	98095194	98095484	Fbxl20	19	nd
MmuEX1009819	chr1	+	139508266	139509245	139509249	139510456	F13b	3	
MmuEX0026181	chr5	-	134606059	134606360	134604759	134606045	Lat2	13	nd
MmuEX1008327	chr2	-	37855891	37856115	37854065	37855886	Dennd1a	4	nd
MmuEX1013167	chr3	-	122623085	122629625	122622982	122623081	Gm43568	3	
MmuEX1011089	chr9	+	114456548	114458584	114458590	114459593	Glb1	5	nd
MmuEX0045567	chr2	+	174077190	174084645	174084658	174090620	Stx16	12	hi
MmuEX6074895	chr3	+	157536587	157536734	157536739	157537586	Zranb2	4	nd
MmuEX6039491	chr8	-	129129945	129130986	129129114	129129926	Gm10999	18	
MmuEX0048347	chr7	+	142504066	142504252	142504265	142507702	Tnnt3	12	
MmuEX0033017	chr7	+	96852583	96854716	96854738	96863449	Tenm4	21	
MmuEX1021979	chr13	-	100630431	100631055	100629583	100630408	Rad17	22	
MmuEX0006334	chr15	-	64153853	64158881	64152931	64153843	Asap1	9	
MmuEX1003962	chr9	+	62374752	62374944	62374948	62377299	Anp32a	3	nd
MmuEX0019027	chr3	+	87376526	87381760	87381782	87384587	Fcrl1	21	
MmuEX0044616	chr10	+	75212220	75228905	75228932	75230681	Specc1l	26	
MmuEX0011807	chr11	-	86701082	86702208	86697341	86701060	Cltc	21	hi
MmuEX6035278	chr8	+	33653780	33669152	33669180	33669892	Gsr	27	nd
MmuEX1006042	chr6	-	120347790	120348387	120342070	120347786	Ccdc77	3	nd
MmuEX7008430	chr19	+	6428779	6443630	6443649	6454978	Nrxn2	18	
MmuEX1008120	chr2	+	35723223	35723755	35723759	35727425	Dab2ip	3	nd
MmuEX7000919	chr2	-	52467164	52467243	52465914	52467143	Cacnb4	20	
MmuEX1019457	chr6	+	127478130	127488619	127488626	127489925	Parp11	6	nd
MmuEX0025411	chr13	-	46864832	46929215	46848387	46864818	Kif13a	13	nd
MmuEX1004732	chr5	-	67789361	67805656	67786667	67789353	Atp8a1	7	nd
MmuEX0019330	chrX	-	74232991	74233148	74230754	74232966	Flna	24	hi
MmuEX1014756	chr17	-	33669177	33677273	33669079	33669168	Hnrnpm	4	nd
MmuEX1003804	chr3	-	126950757	126952488	126940147	126950734	Ank2	22	nd
MmuEX1003636	chr13	-	4595805	4595885	4595731	4595798	Akr1e1	6	nd
MmuEX6095607	chr4	-	118484375	118484616	118484217	118484347	Tie1	27	
MmuEX1019020	chr11	+	115570121	115572735	115572760	115577929	Nup85	24	ot
MmuEX1026136	chr7	-	89222496	89243920	89196160	89222492	Tmem135	3	nd
MmuEX1027423	chr8	+	71368112	71368549	71368563	71368849	Use1	13	nd
MmuEX1002937	chr8	-	79689496	79690236	79689368	79689480	Abce1	15	nd
MmuEX1009556	chr1	-	180994310	180994627	180994088	180994303	Ephx1	6	nd
MmuEX0006279	chr13	+	93926987	93933871	93933888	93939226	Arsb	16	nd
MmuEX1017509	chr15	+	78410665	78412032	78412039	78413378	Mpst	6	nd
MmuEX1021011	chr10	+	60296003	60299041	60299047	60299097	Psap	5	nd
MmuEX0015349	chr1	-	75311427	75311791	75309467	75311408	Dnpep	18	nd
MmuEX1025333	chr16	-	90972792	90973909	90971588	90972768	Synj1	23	
MmuEX1027802	chr1	+	37085359	37090775	37090801	37100635	Vwa3b	25	
MmuEX6052140	chr10	+	128283317	128283569	128283583	128283683	Stat2	13	
MmuEX7033436	chr1	+	135842027	135845506	135845520	135846721	Tnnt2	13	
MmuEX1019263	chr10	+	111204841	111214113	111214126	111224671	Osbpl8	12	nd
MmuEX1009074	chr6	-	126891943	126892083	126891774	126891930	Dyrk4	12	
MmuEX7008198	chr17	+	36852690	36856070	36856089	36859138	Trim26	18	
MmuEX1017882	chr14	-	103229488	103232525	103227555	103229462	Mycbp2	25	
MmuEX0012143	chr10	-	61856809	61857587	61856419	61856781	Col13a1	27	
MmuEX0030387	chr15	-	77795508	77795960	77794741	77795495	Myh9	12	nd
MmuEX1001276	chr8	+	26082736	26087011	26087033	26088911	1700047A11Rik	21	
MmuEX1016628	chr19	+	7066204	7074513	7074517	7185575	Macrod1	3	nd
MmuEX6070210	chr3	-	14770234	14770807	14767560	14770209	Car1	24	
MmuEX0005412	chrX	+	163917844	163931362	163931372	163932132	Ap1s2	9	hi
MmuEX6069104	chr9	+	108968376	108968876	108968904	108969100	Col7a1	27	
MmuEX1010007	chr8	-	94599475	94601496	94591703	94599460	Fam192a	14	nd
MmuEX0037899	chr7	+	135538117	135601464	135601488	135643857	Ptpre	23	nd
MmuEX1022044	chr2	+	158437477	158438545	158438564	158439528	Ralgapb	18	
MmuEX1020742	chr19	+	46061577	46061856	46061860	46062140	Pprc1	3	nd
MmuEX6001369	chr18	+	43963361	43964442	43964469	43966998	Spink5	26	
MmuEX1010392	chr14	-	45463270	45464723	45462736	45463245	Fermt2	24	
MmuEX7006281	chr9	-	55993825	55994650	55991360	55993799	4930563M21Rik	25	
MmuEX6041690	chr14	-	56119135	56119297	56118834	56119119	Gzme	15	nd
MmuEX6081549	chr12	-	74316005	74316356	74315157	74315980	Gm11042	24	
MmuEX1027976	chr5	+	149529806	149530030	149530056	149532659	Wdr95	25	
MmuEX1008712	chr17	+	30624478	30627055	30627226	30635320	Dnah8	4	
MmuEX1003100	chr4	+	152178341	152181502	152181506	152206763	Acot7	3	nd
MmuEX1002901	chr5	+	24403179	24403396	24403401	24405814	Abcb8	4	nd
MmuEX1019159	chr9	-	20335101	20335912	20314866	20335089	Olfr18	11	
MmuEX1015630	chr2	-	62762877	62764570	62739397	62762873	Kcnh7	3	
MmuEX7002192	chr3	+	143020917	143038170	143038195	143040501	4930519L02Rik	24	
MmuEX6077955	chr17	+	46208258	46214189	46214217	46214576	Xpo5	27	nd
MmuEX1016555	chr11	-	94293480	94295919	94293279	94293476	Luc7l3	3	nd
MmuEX0048676	chr15	+	89075215	89076683	89076699	89080979	Trabd	15	nd
MmuEX7003365	chr6	-	81908032	81908460	81902800	81908010	1700009C05Rik	21	
MmuEX6029098	chr1	-	170912643	170912910	170912280	170912621	Fcrlb	21	
MmuEX0014308	chr5	+	123908215	123915190	123915211	123917199	Denr	20	nd
MmuEX1008289	chr13	-	112631147	112633884	112628898	112631136	Ddx4	10	nd
MmuEX1028308	chr8	+	40462209	40463582	40463606	40464157	Zdhhc2	23	
MmuEX0029871	chr12	+	113133338	113134800	113134813	113135796	Mta1	12	hi
MmuEX6065727	chr9	-	49471884	49472382	49471204	49471861	Ttc12	22	nd
MmuEX1024888	chr2	+	79645109	79645794	79645807	79651387	Ssfa2	12	nd
MmuEX1016013	chr11	-	79043201	79044844	79040938	79043195	Ksr1	5	nd
MmuEX1029062	chr6	-	124960787	124961157	124960197	124960779	Cops7a	7	nd
MmuEX1027760	chr11	-	76171966	76174626	76166249	76171962	Vps53	3	nd
MmuEX1020584	chr10	+	61659503	61659850	61659857	61660911	Ppa1	6	nd
MmuEX1005241	chr13	+	34046953	34047509	34047515	34050280	Bphl	5	nd
MmuEX1025116	chr1	-	180438461	180442539	180438364	180438455	Stum	5	nd
MmuEX1015227	chr7	-	101824940	101825960	101824560	101824920	Inppl1	19	
MmuEX0016724	chr6	-	72597646	72597766	72596467	72597623	Elmod3	22	nd
MmuEX1001405	chr16	-	34936767	34939167	34936261	34936747	1700119H24Rik	19	
MmuEX1019009	chr2	+	80638933	80641550	80641554	80642624	Nup35	3	nd
MmuEX1009075	chr6	+	84157202	84178482	84178495	84179671	Dysf	12	
MmuEX1015602	chr6	-	126710740	126727479	126708708	126710735	Kcna6	4	nd
MmuEX1003152	chr11	-	120347876	120347968	120346819	120347862	Actg1	13	hi
MmuEX1010069	chr15	-	63955966	63956599	63950128	63955957	Fam49b	8	nd
MmuEX1028513	chr18	+	82914724	82938329	82938333	82955523	Zfp516	3	nd
MmuEX6024178	chr1	+	52065414	52082861	52082880	52089398	Stat4	18	
MmuEX1022960	chr7	-	46730756	46731605	46730176	46730752	Saa4	3	
MmuEX0001985	chr8	+	71399808	71401679	71401705	71402745	Babam1	25	nd
MmuEX0005246	chr6	+	125872751	125880420	125880433	125880645	Ano2	12	
MmuEX6002132	chr18	+	65449019	65451546	65451574	65470388	Malt1	27	
MmuEX1020723	chr7	-	126788941	126789023	126788435	126788933	Ppp4c	7	
MmuEX1007729	chrX	+	162941845	162948769	162948784	162975182	Ctps2	14	nd
MmuEX0000486	chr13	-	34914455	34914571	34913685	34914440	Fam217a	14	
MmuEX6081697	chr12	+	76571643	76572049	76572070	76572394	Plekhg3	20	nd
MmuEX1005438	chrX	-	36828243	36852638	36824170	36828235	C330007P06Rik	7	
MmuEX1018748	chr11	-	33159645	33159933	33157049	33159641	Npm1	3	nd
MmuEX1010549	chr11	+	121435130	121435585	121435606	121437272	Fn3k	20	
MmuEX1028358	chr2	-	120550512	120555230	120545905	120550508	Zfp106	3	nd
MmuEX1008278	chr15	-	98656162	98656601	98652982	98656151	Ddx23	10	
MmuEX0005781	chr18	-	6056994	6057516	6052924	6056978	Arhgap12	15	lo
MmuEX6029379	chr1	+	174241154	174242227	174242246	174243147	Spta1	18	
MmuEX1018162	chr1	-	135458395	135458655	135455331	135458389	Nav1	5	hi
MmuEX1009950	chr2	+	25220929	25221187	25221205	25221318	Fam166a	17	
MmuEX0040343	chr1	+	66701418	66701616	66701637	66706445	Rpe	20	ot
MmuEX0031513	chr8	-	85663432	85669533	85663307	85663407	Neto2	24	nd
MmuEX1008790	chr9	+	21481420	21482989	21482993	21485650	Dnm2	3	nd
MmuEX1015907	chr5	+	65164703	65165499	65165503	65166970	Klhl5	3	nd
MmuEX0039634	chr13	+	55369937	55378006	55378029	55378219	Rgs14	22	nd
MmuEX0042241	chr7	+	44333619	44334032	44334060	44342097	Shank1	27	
MmuEX1012523	chr10	+	60932286	60933675	60933703	60935070	Gm26947	27	
MmuEX0025263	chr13	+	47053736	47057676	47057698	47058775	Kdm1b	21	hi
MmuEX1021356	chr19	+	42576202	42577339	42577343	42581919	R3hcc1l	3	nd
MmuEX1005215	chr14	-	34495198	34502394	34486342	34495192	Bmpr1a	5	nd
MmuEX1004076	chr18	+	34279353	34282006	34282010	34296030	Apc	3	nd
MmuEX0036510	chr10	+	106869973	106882735	106882745	106893431	Ppfia2	9	
MmuEX0007666	chr8	+	122005683	122006138	122006142	122007090	Banp	3	nd
MmuEX1028485	chr9	-	122854045	122854706	122844647	122853985	Zfp445	3	
MmuEX1007558	chr17	+	31679682	31680112	31680137	31680985	Cryaa	24	
MmuEX1024381	chr11	+	96041730	96043465	96043477	96045160	Snf8	11	nd
MmuEX1009464	chr2	+	32671508	32672091	32672119	32672217	Eng	27	
MmuEX7001975	chr3	+	87381390	87386745	87386771	87402489	Fcrl1	25	
MmuEX1007397	chr12	-	81474475	81474581	81474368	81474468	Cox16	6	nd
MmuEX1018244	chr1	-	13176281	13177073	13175349	13176262	Ncoa2	18	
MmuEX6026175	chr1	+	88230157	88234588	88234611	88238107	Mroh2a	22	
MmuEX0042013	chr6	-	85287076	85289176	85269964	85287049	Sfxn5	26	nd
MmuEX7007383	chr13	-	98754802	98755079	98752346	98754784	Fcho2	17	
MmuEX0042899	chr15	-	39111396	39112347	39105983	39111392	Slc25a32	3	nd
MmuEX6024765	chr1	+	62783557	62786280	62786302	62795708	Nrp2	21	nd
MmuEX0047433	chr10	+	81580668	81580894	81580915	81581644	Tle2	20	nd
MmuEX1021941	chr11	+	70934595	70934840	70934847	70935126	Rabep1	6	nd
MmuEX1015446	chr14	-	73363584	73364541	73363144	73363580	Itm2b	3	nd
MmuEX6071746	chr3	-	87262200	87263444	87259633	87262178	Fcrls	21	nd
MmuEX0042195	chr3	-	144699878	144705512	144697468	144699853	Sh3glb1	24	hi
MmuEX6057518	chr13	+	21190125	21191219	21191247	21192029	Trim27	27	nd
MmuEX1017927	chr15	-	77796684	77797000	77796055	77796680	Myh9	3	nd
MmuEX1019398	chr1	-	97942356	97944619	97934739	97942351	Pam	4	nd
MmuEX1016734	chr7	-	27657703	27657851	27656987	27657696	Map3k10	6	nd
MmuEX1008840	chrX	+	36052588	36056297	36056313	36059547	Dock11	15	nd
MmuEX1004940	chr17	-	71746311	71749054	71744730	71746307	BC027072	3	nd
MmuEX1024427	chr7	-	45383599	45383803	45380819	45383594	Snrnp70	4	nd
MmuEX7001429	chr2	-	169790988	169883511	169786097	169790962	Gm26883	25	
MmuEX6055506	chr15	+	86122253	86125856	86125883	86127549	Gramd4	26	nd
MmuEX7034265	chr9	-	26731043	26731788	26730278	26731017	RP23-252J6.1	25	
MmuEX0034669	chr10	-	13255322	13261765	13253880	13255309	Phactr2	12	ot
MmuEX0032624	chr2	+	5864449	5866231	5866242	5866353	Nudt5	9	nd
MmuEX6034326	chr8	-	11208260	11209521	11207407	11208232	Col4a1	27	
MmuEX1018708	chr3	+	98135832	98136129	98136143	98137274	Notch2	13	nd
MmuEX0012138	chr10	-	61920097	61961288	61897175	61920088	Col13a1	8	nd
MmuEX0026346	chr13	-	12451428	12452721	12448508	12451400	Lgals8	27	nd
MmuEX1022946	chr13	-	11903239	11918310	11890849	11903217	Ryr2	21	
MmuEX1013823	chr7	+	6255942	6260535	6260545	6263906	Gm6792	9	
MmuEX1014312	chr17	-	57004570	57004665	57004429	57004549	Gtf2f1	20	
MmuEX1023473	chr10	-	61115156	61117694	61114158	61115154	Sgpl1	1	nd
MmuEX0028009	chr8	-	70789704	70789847	70789285	70789682	Mast3	21	lo
MmuEX6098737	chr2	+	4513846	4514996	4515020	4529791	Frmd4a	23	nd
MmuEX1024758	chr2	+	29965786	29969771	29969780	29978376	Sptan1	8	nd
MmuEX0003008	chr10	+	80008433	80008538	80008554	80008662	Abca7	15	
MmuEX1005827	chr8	-	122632321	122633317	122630977	122632316	Cbfa2t3	4	nd
MmuEX1014118	chr9	+	14865607	14866152	14866159	14868174	Gpr83	6	nd
MmuEX1017277	chr14	+	60875308	60882206	60882211	60903367	Mipep	4	nd
MmuEX1013558	chr18	-	62577209	62578750	62574615	62577182	Gm45787	26	
MmuEX0037737	chr15	-	73275642	73276856	73274585	73275620	Ptk2	21	hi
MmuEX0037906	chr4	-	118221583	118223225	118220609	118221570	Ptprf	12	ot
MmuEX1015094	chr16	+	91406373	91406604	91406617	91407617	Il10rb	12	nd
MmuEX6027839	chr1	-	138077717	138078445	138073695	138077701	Ptprc	15	nd
MmuEX1008088	chr5	+	104538974	104539232	104539236	104541165	D930016D06Rik	3	nd
MmuEX0027890	chr2	+	120013095	120013300	120013319	120013618	Mapkbp1	18	
MmuEX7005791	chr14	-	50149483	50152864	50148873	50149455	Olfr729	27	
MmuEX1016934	chr7	+	64400507	64409205	64409209	64411834	Mcee	3	nd
MmuEX0030465	chr11	+	84899451	84899703	84899707	84900195	Myo19	3	nd
MmuEX1019443	chr14	+	32258154	32258659	32258663	32262683	Parg	3	nd
MmuEX0032375	chr17	-	90991379	90992114	90704368	90991366	Nrxn1	12	nd
MmuEX1010803	chr11	+	119276953	119277563	119277591	119277693	Gaa	27	
MmuEX1014213	chr10	+	119978608	119980179	119980184	119985473	Grip1	4	nd
MmuEX1026874	chr13	+	54796083	54796180	54796187	54796721	Tspan17	6	
MmuEX6023318	chr1	+	24197336	24204657	24204682	24207385	Col9a1	24	nd
MmuEX6087286	chr11	+	72961472	72970595	72970614	72970847	Atp2a3	18	nd
MmuEX0009425	chr5	+	43715846	43716936	43716952	43718552	Cc2d2a	15	
MmuEX0012118	chr3	+	114133190	114138170	114138187	114138399	Col11a1	16	nd
MmuEX6096752	chr4	+	134323238	134325044	134325068	134325583	Trim63	23	
MmuEX1007312	chr10	-	76712874	76713184	76712402	76712864	Col6a1	9	
MmuEX1026926	chr2	-	94333345	94342626	94333053	94333341	Ttc17	3	nd
MmuEX1020818	chr12	-	103212392	103241339	103202779	103212387	Prima1	4	nd
MmuEX6039490	chr8	-	129130999	129131642	129129114	129130986	Gm10999	12	
MmuEX1007235	chr4	+	47287093	47288477	47288504	47289333	Col15a1	26	
MmuEX1004236	chr3	+	122008092	122009019	122009033	122009825	Arhgap29	13	nd
MmuEX1016215	chr7	+	13301480	13305909	13305925	13305925	Lig1	15	nd
MmuEX1022956	chr7	-	46741989	46742431	46741395	46741985	Saa1	3	
MmuEX0040280	chr12	+	16954968	16955669	16955682	16957225	Rock2	12	nd
MmuEX1022472	chr6	+	115934026	115935028	115935032	115935108	Rho	3	nd
MmuEX1027839	chr6	+	116241623	116242886	116242894	116244589	Washc2	7	nd
MmuEX7033826	chr5	+	87825893	87837607	87837632	87846297	Prr27	24	
MmuEX0008444	chr11	+	87768481	87768800	87768822	87769677	Tspoap1	21	hi
MmuEX1015686	chr7	-	34654577	34655279	34652683	34654568	Kctd15	8	
MmuEX1028573	chr11	+	49204476	49206638	49206643	49212694	Zfp62	4	nd
MmuEX0049506	chr5	+	111280752	111281879	111281904	111282770	Ttc28	24	hi
MmuEX1027249	chr13	-	58194628	58196556	58193515	58194622	Ubqln1	5	nd
MmuEX7000680	chr1	+	183396159	183408415	183408433	183408608	Taf1a	17	
MmuEX1018836	chr12	+	88795894	88832552	88832571	88850278	Nrxn3	18	
MmuEX1020150	chr15	+	44574709	44576792	44576800	44578491	Pkhd1l1	7	
MmuEX0030386	chr15	-	77782914	77783388	77781516	77782907	Myh9	6	hi
MmuEX1009451	chr11	-	29759432	29760021	29759108	29759410	Eml6	21	
MmuEX0029001	chr10	+	59750548	59767083	59767090	59768137	Micu1	6	hi
MmuEX1024712	chr7	-	29257284	29258167	29256838	29257274	Spint2	9	nd
MmuEX1013947	chr7	+	28443614	28444852	28444874	28445916	Gmfg	21	
MmuEX1028003	chr3	+	159873182	159888772	159888776	159897330	Wls	3	nd
MmuEX1008789	chr9	+	21478349	21478593	21478599	21480406	Dnm2	5	nd
MmuEX0002794	chr9	-	50616685	50617227	50615560	50616657	AU019823	27	
MmuEX1017458	chr4	+	155102201	155105348	155105352	155110927	Morn1	3	nd
MmuEX1004642	chrX	-	60241330	60242761	60240839	60241313	Atp11c	16	
MmuEX1004175	chr1	-	10171283	10172833	10163788	10171279	Arfgef1	3	nd
MmuEX0008796	chr17	-	25421496	25432869	25397846	25421491	Cacna1h	4	nd
MmuEX7002141	chr3	+	130260938	130439312	130439340	130475592	Col25a1	27	nd
MmuEX1020205	chr10	+	13131139	13131251	13131322	13131468	Plagl1	12	
MmuEX0021305	chr3	+	63987763	63988168	63988172	63990154	Gmps	3	nd
MmuEX6029104	chr1	-	170969495	170975900	170968235	170969473	Fcgr2b	21	nd
MmuEX0000247	chr9	-	103257084	103259369	103256630	103257071	1300017J02Rik	12	
MmuEX1020353	chr17	+	12398253	12402946	12402962	12403050	Plg	15	
MmuEX0026568	chr5	-	29323825	29346766	29292950	29323801	Lmbr1	23	
MmuEX1027721	chr4	-	145124232	145126409	145122707	145124210	Vps13d	21	
MmuEX1025129	chr19	-	11817614	11818691	11803578	11817610	Stx3	3	nd
MmuEX6058727	chr13	-	57859401	57907401	57702313	57859391	Spock1	9	nd
MmuEX1023144	chr1	+	163941219	163941665	163941679	163943823	Scyl3	13	nd
MmuEX6018042	chr5	-	72524669	72528158	72524228	72524646	Nfxl1	22	nd
MmuEX1014731	chr17	-	24957306	24960567	24956167	24957291	Hn1l	14	nd
MmuEX1006888	chr1	+	118545457	118546185	118546189	118546880	Clasp1	3	nd
MmuEX7006116	chr9	-	39260253	39276792	39258683	39260232	Olfr945	20	
MmuEX6085740	chr11	-	59003018	59003206	59002170	59002990	Obscn	27	
MmuEX1004560	chr7	-	130504424	130504693	130481716	130504420	Ate1	3	nd
MmuEX0031780	chr1	-	171343455	171343693	171342798	171343437	Nit1	17	
MmuEX1008955	chr10	-	88336143	88336810	88335588	88336125	Dram1	17	
MmuEX6069241	chr9	+	110062821	110063016	110063043	110064227	Map4	26	
MmuEX1002192	chr2	+	68583211	68588790	68588818	68601730	4933409G03Rik	27	
MmuEX6059591	chr13	-	92022288	92022790	91988040	92022265	Rasgrf2	22	
MmuEX6045206	chrX	-	96248236	96249874	96247891	96248213	Vsig4	22	
MmuEX0039865	chr15	+	39292313	39306091	39306104	39345309	Rims2	12	
MmuEX0029281	chr11	+	90249736	90250770	90250780	90257519	Mmd	9	nd
MmuEX1009692	chr4	-	152127375	152128068	152123794	152127368	Espn	6	nd
MmuEX6062704	chr16	-	48945624	48947674	48944929	48945597	Dzip3	26	nd
MmuEX0006300	chr5	+	92411196	92412168	92412195	92413480	Art3	26	
MmuEX0027015	chr11	+	120717539	120717640	120717654	120717824	Lrrc45	13	
MmuEX1009042	chr16	+	20522326	20523022	20523045	20523409	Dvl3	22	nd
MmuEX1023968	chr2	-	25232793	25232967	25232509	25232771	Slc34a3	21	
MmuEX0008884	chr14	-	12517816	12522202	12509233	12517803	Cadps	12	
MmuEX1015753	chr12	+	24987003	24987471	24987486	24988531	Kidins220	14	nd
MmuEX6049515	chr10	-	78402445	78402609	78401967	78402424	Rrp1	20	nd
MmuEX1010022	chrX	+	137050070	137051051	137051055	137062657	Fam199x	3	nd
MmuEX1005666	chr4	-	151067942	151071425	151062856	151067917	Camta1	24	
MmuEX1003300	chr12	+	4195246	4196785	4196792	4196899	Adcy3	6	
MmuEX0028056	chr12	-	76961290	76962193	76953277	76961262	Max	27	
MmuEX1027368	chr12	+	102991471	102996933	102996952	102998437	Unc79	18	
MmuEX1027098	chr8	+	39126593	39130121	39130125	39130742	Tusc3	3	nd
MmuEX6093404	chr4	+	48610543	48614956	48614984	48617234	Tmeff1	27	nd
MmuEX1014728	chr16	+	4741740	4762255	4762260	4762558	Hmox2	4	nd
MmuEX1009623	chr13	+	108175621	108177137	108177146	108177616	Ercc8	8	nd
MmuEX1005340	chr17	+	34382268	34382351	34382361	34382461	Btnl1	9	
MmuEX1006283	chr1	-	143690441	143691274	143686012	143690437	Cdc73	3	nd
MmuEX0024820	chr10	+	80704473	80704698	80704714	80705063	Izumo4	15	
MmuEX1018751	chr3	-	132903319	132904657	132891489	132903315	Npnt	3	nd
MmuEX1016110	chr5	-	134606094	134606360	134605963	134606081	Lat2	12	nd
MmuEX0051266	chr1	-	190970293	190970403	190960480	190970287	Vash2	5	nd
MmuEX0028003	chr4	-	116333434	116337421	116332696	116333412	Mast2	21	hi
MmuEX0011514	chr9	+	113854347	113858580	113858605	113860119	Clasp2	24	
MmuEX0008995	chr11	+	73025393	73029141	73029164	73037869	Camkk1	22	nd
MmuEX7004996	chr10	+	116509457	116581841	116581869	116582985	5330438D12Rik	27	
MmuEX1006402	chr2	+	132263498	132268706	132268710	132293244	Cds2	3	nd
MmuEX6047459	chr10	-	18216283	18219487	18214179	18216259	Ccdc28a	23	nd
