event	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	geneName	lengthDiff	label
HsaEX1009014	chr16	-	28487662	28491481	28487542	28487655	CLN3	6	nd
HsaEX1003302	chr7	+	92071010	92076576	92076591	92076854	AKAP9	14	nd
HsaEX0060159	chr4	+	20524178	20525148	20525173	20528948	SLIT2	24	lo
HsaEX1006311	chr20	+	36609722	36609723	36609736	36609754	C20orf24	12	
HsaEX1039919	chr10	+	7824561	7827706	7827710	7963919	TAF3	3	nd
HsaEX6022542	chr17	-	40478334	40478579	40477730	40478306	TNS4	27	
HsaEX1009255	chr7	-	43663286	43729428	43648653	43663276	COA1	9	nd
HsaEX0036665	chr11	+	539727	540146	540170	540670	LRRC56	23	
HsaEX1005599	chr22	+	23288173	23289779	23289791	23290338	BCR	11	nd
HsaEX1026365	chr14	-	73318386	73323129	73316423	73318382	NUMB	3	nd
HsaEX1028612	chr3	+	142689814	142690301	142690323	142694468	PLS1	21	nd
HsaEX1028373	chr2	+	28529780	28530239	28530267	28532107	PLB1	27	
HsaEX1002136	chr2	+	64229641	64230949	64230954	64251118	AC074289.1	4	nd
HsaEX0057739	chr10	-	119159754	119160914	119158063	119159727	SFXN4	26	nd
HsaEX6047180	chr6	-	41744515	41744657	41743390	41744501	PGC	13	
HsaEX0021539	chrX	+	69957133	70023217	70023242	70027856	EDA	24	
HsaEX1036824	chr15	+	83447579	83544643	83544667	83559252	SH3GL3	23	
HsaEX1009372	chr4	-	108974394	108974532	108941438	108974366	COL25A1	27	nd
HsaEX0060514	chr6	+	122803834	122804495	122804522	122804908	SMPDL3A	26	nd
HsaEX1006382	chr19	-	6712565	6713188	6712407	6712541	C3	23	
HsaEX0058118	chr11	-	70489349	70490275	70487721	70489327	SHANK2	21	
HsaEX0037042	chr19	-	13101517	13102530	13101196	13101507	LYL1	9	nd
HsaEX0067195	chr15	+	44736711	44759639	44759663	44767230	TRIM69	23	nd
HsaEX6099573	chr5	+	119489284	119492099	119492125	119493817	HSD17B4	25	nd
HsaEX6041919	chr16	+	2817333	2817429	2817457	2817800	PRSS21	27	
HsaEX1007176	chr21	-	36154676	36156216	36146356	36154671	CBR3-AS1	4	nd
HsaEX7104577	chr6	-	162266475	162283684	162264750	162266457	PARK2	17	
HsaEX1010469	chr8	+	22170063	22170063	22170079	22170086	CTD-2530N21.5	15	
HsaEX1011177	chr11	-	61321992	61322295	61321698	61321985	DDB1	6	nd
HsaEX0002659	chr6	-	143441449	143450562	143438695	143441437	ADAT2	11	nd
HsaEX1014730	chr2	-	215431373	215431832	215430853	215431363	FN1	9	nd
HsaEX1026205	chr5	+	74767364	74768809	74768820	74768930	NSA2	10	nd
HsaEX6039114	chr18	+	58710954	58714082	58714110	58733881	MALT1	27	nd
HsaEX0038142	chr18	-	76985211	76986905	76984895	76985203	MBP	7	ot
HsaEX1012425	chr4	+	36295040	36295167	36295195	36306190	DTHD1	27	
HsaEX6056567	chr3	+	52777733	52777996	52778018	52778339	ITIH1	21	
HsaEX1036576	chr14	+	94612448	94612557	94612561	94614433	SERPINA3	3	nd
HsaEX1009091	chr3	+	99818044	99989705	99989731	100146972	CMSS1	25	
HsaEX1016295	chr1	-	109737429	109737459	109737416	109737416	GSTM3	12	
HsaEX1019546	chr3	+	156851187	156852170	156852174	156852767	LEKR1	3	
HsaEX0028729	chrX	-	48998181	48999237	48997358	48998153	GRIPAP1	27	nd
HsaEX1023939	chr17	-	55420534	55421669	55414233	55420524	MMD	9	nd
HsaEX0025426	chr5	+	73037216	73041290	73041316	73051348	FCHO2	25	nd
HsaEX1027054	chr6	-	162264750	162266457	162262766	162264739	PARK2	10	nd
HsaEX6082814	chr8	-	143839196	143839313	143839101	143839171	NRBP2	24	nd
HsaEX1036511	chr2	-	109580307	109585125	109574768	109580302	SEPT10	4	nd
HsaEX1005868	chr14	-	105221172	105221647	105220131	105221167	BRF1	4	nd
HsaEX0029688	chr7	-	93197398	93197484	93197279	93197372	HEPACAM2	25	nd
HsaEX1030392	chr1	-	220231962	220232798	220211003	220231958	RAB3GAP2	3	nd
HsaEX1039966	chr2	+	161161908	161162532	161162560	161163113	TANK	27	
HsaEX1043318	chr17	+	51280480	51284829	51284834	51285244	UTP18	4	nd
HsaEX1040813	chr22	+	32857361	32857944	32857948	32858016	TIMP3	3	nd
HsaEX1002544	chr14	-	68896725	68902476	68893748	68896720	ACTN1	4	nd
HsaEX1003071	chr2	+	235930924	235938296	235938300	235968461	AGAP1	3	nd
HsaEX0067083	chr6	-	28907263	28908807	28904666	28907235	TRIM27	27	nd
HsaEX6094713	chr19	+	36619933	36628373	36628400	36634718	ZNF382	26	
HsaEX0042667	chr1	+	204944407	204950556	204950575	204952010	NFASC	18	nd
HsaEX1000713	chr20	+	46433885	46436461	46436489	46443682		27	
HsaEX1024046	chr21	+	36382156	36384186	36384211	36384729	MORC3	24	
HsaEX0040121	chr2	+	27771800	27772673	27772693	27774423	MRPL33	19	nd
HsaEX6085563	chr4	-	100417142	100421281	100410356	100417116	EMCN	25	nd
HsaEX1005702	chr2	+	32453943	32458590	32458604	32463193	BIRC6	13	nd
HsaEX1009605	chr3	-	149175881	149176249	149173731	149175867	CP	13	nd
HsaEX1026688	chr12	-	76479866	76487509	76459896	76479862	OSBPL8	3	nd
HsaEX7107513	chr15	+	45592277	45602356	45602376	45615687	BLOC1S6	19	
HsaEX0039104	chr17	+	76932776	76933287	76933298	76937987	MGAT5B	6	hi
HsaEX1024873	chr15	-	52346610	52351253	52346462	52346600	MYO5A	9	nd
HsaEX1028136	chr17	-	8892280	8893585	8890913	8892265	PIK3R5	14	
HsaEX0028506	chr11	+	123614836	123618344	123618357	123618692	GRAMD1B	12	hi
HsaEX1041981	chr7	-	73318710	73318821	73316690	73318686	TRIM50	23	
HsaEX7102166	chr1	+	152656184	152656310	152656337	152656599	LINC00302	26	
HsaEX1044039	chr17	+	40256523	40260208	40260233	40280404	WIPF2	24	
HsaEX0051448	chr10	-	98390883	98391009	98390755	98390870	PYROXD2	12	
HsaEX1005492	chr2	-	159493606	159555822	159478722	159493600	BAZ2B	5	nd
HsaEX0055507	chr3	-	129399034	129399380	129397141	129399007	RPL32P3	26	
HsaEX0068915	chr20	-	3123191	3123311	3122585	3123169	UBOX5	21	nd
HsaEX0008078	chr12	+	32337707	32353091	32353101	32367669	BICD1	9	hi
HsaEX1027242	chrY	+	5581799	5623089	5623105	5737271	PCDH11Y	15	nd
HsaEX1013372	chr20	+	35556272	35556743	35556749	35556972	ERGIC3	5	nd
HsaEX1012151	chrX	+	118546117	118551884	118551888	118561382	DOCK11	3	nd
HsaEX0047736	chr17	-	1543028	1548295	1541641	1543019	PITPNA	8	nd
HsaEX0012214	chr7	-	44220711	44220825	44220295	44220615	CAMK2B	17	nd
HsaEX1003525	chr13	+	30735676	30742086	30742091	30744059	ALOX5AP	4	nd
HsaEX1007826	chr6	+	110181438	110187711	110187737	110193181	CDC40	25	
HsaEX0015585	chr3	-	98521661	98522848	98521443	98521652	CLDND1	8	nd
HsaEX1018414	chr19	+	17989844	17990051	17990061	17993487	KCNN1	9	nd
HsaEX0052915	chr11	-	63915789	63916329	63915612	63915770	RCOR2	18	
HsaEX1020774	chr6	-	113872061	113872993	113870735	113872053	LINC01268	7	
HsaEX1018511	chr8	-	25439793	25440576	25439665	25439777	KCTD9	15	
HsaEX0039245	chr10	-	72509404	72533745	72508270	72509397	MICU1	6	hi
HsaEX1009474	chr3	+	130643024	130646378	130646392	130649068	COL6A6	13	
HsaEX1014319	chr6	-	98874442	98875414	98874353	98874430	FBXL4	11	
HsaEX1026246	chr17	+	30118174	30132480	30132484	30150101	NSRP1	3	nd
HsaEX1003275	chrX	-	50197692	50198656	50197595	50197680	AKAP4	11	
HsaEX0015223	chr16	-	89653924	89657581	89651647	89653903	CHMP1A	20	nd
HsaEX0027154	chr10	+	102368455	102368818	102368833	102369210	GBF1	14	
HsaEX0051217	chr19	-	5218799	5219309	5218533	5218786	PTPRS	12	ot
HsaEX0020438	chr9	+	128239780	128239984	128239997	128242231	DNM1	12	hi
HsaEX1013783	chr9	-	93450808	93450944	93450588	93450804	FAM120AOS	3	nd
HsaEX0010765	chr2	-	210026403	210027295	210025217	210026379	KANSL1L	23	ot
HsaEX1041506	chr19	-	55146026	55146433	55145566	55146011	TNNT1	14	
HsaEX1010565	chr19	-	17733260	17734441	17727980	17733254	CTD-3149D2.4	5	
HsaEX6008476	chr7	+	74529918	74535112	74535139	74536166	GTF2IRD1	26	nd
HsaEX1028884	chr3	-	43094893	43105835	43090610	43094889	POMGNT2	3	nd
HsaEX0006966	chr17	+	42507628	42508571	42508590	42513860	ATP6V0A1	18	hi
HsaEX0059790	chr2	+	161976877	161977743	161977761	161983178	SLC4A10	17	
HsaEX6066251	chr12	+	48488957	48490811	48490837	48492946	C12orf54	25	
HsaEX1045167	chr2	+	27583143	27589328	27589334	27598066	ZNF512	5	nd
HsaEX0036701	chr1	+	89525023	89526961	89526987	89568246	LRRC8B	25	nd
HsaEX0060130	chr5	-	102477862	102480176	102475794	102477675	SLCO6A1	15	
HsaEX1046105	chr1	+	66975238	66976594	66976606	66976675	MIER1	11	
HsaEX1019072	chr19	+	50858087	50858162	50858175	50858175	KLK3	12	
HsaEX1027250	chr10	-	54641077	54664171	54527878	54641070	PCDH15	6	nd
HsaEX0035200	chr6	+	129481440	129484818	129484822	129486473	LAMA2	3	nd
HsaEX1035050	chr1	-	26170454	26170537	26170351	26170442	RP11-96L14.7	11	
HsaEX0044622	chrX	-	124487230	124497015	124481965	124487208	TENM1	21	hi
HsaEX1019179	chr7	-	92222661	92222821	92222054	92222656	KRIT1	4	nd
HsaEX1031798	chr20	+	48407405	48409568	48409579	48410446	RP1-66N13.4	10	
HsaEX7006720	chr10	+	94545908	94550971	94550997	94554125	HELLS	25	
HsaEX0036892	chr2	+	33252845	33259587	33259611	33263296	LTBP1	23	nd
HsaEX0022280	chr1	-	19234189	19235129	19233427	19234179	EMC1	9	hi
HsaEX7010782	chr22	-	23470337	23470807	23470038	23470314	LINC01658	22	
HsaEX0057741	chr10	-	119161082	119162339	119160970	119161054	SFXN4	27	nd
HsaEX0058626	chr5	-	1081934	1083744	1081745	1081908	SLC12A7	25	nd
HsaEX1006947	chr1	+	223755650	223757368	223757381	223759269	CAPN2	12	nd
HsaEX1043709	chr10	+	112447468	112447779	112447784	112460523	VTI1A	4	nd
HsaEX0020812	chr20	-	50945763	50945846	50942127	50945736	DPM1	26	nd
HsaEX1025924	chr12	-	117330538	117330538	117330518	117330534	NOS1	3	
HsaEX1009988	chr8	+	67105976	67111263	67111274	67111971	CSPP1	10	nd
HsaEX1007496	chr12	+	418637	427923	427927	428768	CCDC77	3	nd
HsaEX1026552	chr6	-	9921921	9932769	9908605	9921908	OFCC1	12	
HsaEX0021607	chr12	-	92846277	92851110	92842582	92846261	EEA1	15	hi
HsaEX0052288	chr5	-	131450047	131453053	131446704	131450022	RAPGEF6	24	hi
HsaEX1038943	chr10	+	69088237	69093064	69093073	69103870	SRGN	8	nd
HsaEX1011239	chr12	+	9283897	9288201	9288227	9293661	DDX11	25	
HsaEX6061780	chr9	+	87639699	87639788	87639816	87640297	DAPK1	27	nd
HsaEX1045710	chr19	-	35744541	35744625	35744422	35744535	U2AF1L4	5	nd
HsaEX0016445	chr5	-	178267334	178268729	178263325	178267306	COL23A1	27	lo
HsaEX0031388	chr11	+	72001325	72001404	72001425	72001783	IL18BP	20	
HsaEX1014432	chr16	-	86490514	86508654	86477200	86490490	FENDRR	23	
HsaEX0060156	chr4	+	20569005	20573233	20573261	20589643	SLIT2	27	
HsaEX1005081	chr17	+	7654685	7654793	7654819	7655235	ATP1B2	25	
HsaEX1020534	chr4	-	177776595	177907743	177758387	177776571	LINC01099	23	
HsaEX1009726	chr12	+	69239707	69251128	69251142	69253050	CPSF6	13	
HsaEX1011831	chr5	+	119110284	119114087	119114092	119114474	DMXL1	4	nd
HsaEX0028492	chr19	+	35022039	35022899	35022912	35023235	GRAMD1A	12	hi
HsaEX1031287	chr12	-	123532930	123533173	123523646	123532915	RILPL1	14	nd
HsaEX6056329	chr3	-	51961034	51961159	51960899	51961009	PCBP4	24	nd
HsaEX1038619	chr17	-	50975734	50977107	50974948	50975730	SPAG9	3	nd
HsaEX0061500	chr4	-	167062651	167233984	167062538	167062641	SPOCK3	9	hi
HsaEX1009364	chr5	-	178280553	178288323	178270364	178280537	COL23A1	15	nd
HsaEX1038931	chr3	-	9035510	9038062	9032753	9035502	SRGAP3	7	nd
HsaEX6049920	chr6	+	150821234	150823653	150823677	150830581	PLEKHG1	23	nd
HsaEX0012013	chr7	-	81983335	81984634	81982628	81983313	CACNA2D1	21	hi
HsaEX1011797	chrX	-	32342851	32343133	32342283	32342831	DMD	19	
HsaEX1013972	chrX	+	104166983	104167759	104167763	104175622	FAM199X	3	nd
HsaEX1038312	chr12	+	95861294	95865227	95865232	95865323	SNRPF	4	ot
HsaEX1038603	chr2	+	213297358	213297498	213297512	213317218	SPAG16	13	nd
HsaEX6090351	chr10	+	104235437	104252165	104252190	104254463	GSTO1	24	
HsaEX0046416	chr4	+	94576035	94582716	94582732	94584985	PDLIM5	13	nd
HsaEX1042715	chr4	-	102827742	102868714	102826637	102827734	UBE2D3	7	nd
HsaEX1015515	chr2	+	232809812	232810425	232810429	232811243	GIGYF2	3	nd
HsaEX6016492	chr2	-	169016800	169018049	169014355	169016777	ABCB11	22	
HsaEX1015651	chr14	+	95535385	95543710	95543716	95543946	GLRX5	5	nd
HsaEX6066981	chr12	-	55790593	55792541	55789144	55790566	SARNP	26	nd
HsaEX1016645	chr14	-	31120536	31121382	31119867	31120532	HECTD1	3	nd
HsaEX0033956	chr4	+	56298350	56301225	56301248	56307534	KIAA1211	22	ot
HsaEX0035562	chr10	+	86680158	86685677	86685701	86691895	LDB3	23	lo
HsaEX0037948	chr12	+	57515992	57516138	57516159	57516244	MARS	20	nd
HsaEX1025721	chr6	+	124355348	124490385	124490393	124658185	NKAIN2	7	nd
HsaEX6093887	chr19	+	17774479	17775055	17775081	17775455	FCHO1	25	nd
HsaEX1010010	chr20	+	56399358	56402706	56402710	56403467	CSTF1	3	nd
HsaEX0059616	chr2	+	195606234	195680031	195680049	195683698	SLC39A10	17	
HsaEX0037980	chr1	+	45997800	46000958	46000980	46002804	MAST2	21	ot
HsaEX1019563	chr19	+	54455568	54455840	54455858	54455966	LENG8	17	
HsaEX1027758	chr3	-	48545223	48548531	48543647	48545219	PFKFB4	3	nd
HsaEX1007101	chr1	-	115718195	115725507	115717895	115718185	CASQ2	9	
HsaEX0073450	chr20	-	45960883	45962069	45960733	45960863	ZNF335	19	nd
HsaEX0001215	chr12	-	63665860	63668056	63663846	63665834	DPY19L2	25	nd
HsaEX1005026	chr11	+	108268610	108270470	108270483	108271063	ATM	12	
HsaEX1029856	chr7	-	99438438	99438691	99435269	99438423	PTCD1	14	nd
HsaEX1038908	chr5	+	66163923	66164251	66164255	66164607	SREK1	3	nd
HsaEX1022644	chr7	+	79459000	79469431	79469447	79470593	MAGI2-AS3	15	ot
HsaEX1026351	chr4	-	122906694	122912567	122897679	122906690	NUDT6	3	nd
HsaEX1011637	chr3	+	122860203	122865438	122865442	122872414	DIRC2	3	nd
HsaEX1018900	chr1	-	169960455	169961045	169954111	169960432	KIFAP3	22	
HsaEX1005438	chr6	-	33575804	33575863	33575442	33575792	BAK1	11	
HsaEX1025047	chr1	-	1778295	1779904	1765447	1778288	NADK	6	ot
HsaEX1039902	chrX	+	71424239	71441699	71441722	71454740	TAF1	22	
HsaEX6022754	chr17	-	42345658	42346568	42339410	42345558	STAT3	21	nd
HsaEX1038343	chr7	+	26360465	26360605	26360619	26360974	SNX10	13	
HsaEX1003257	chr17	+	57107179	57107822	57107836	57110024	AKAP1	10	nd
HsaEX0058030	chr9	-	129013020	129014410	129012299	129013007	SH3GLB2	12	hi
HsaEX1011573	chr13	-	59944941	59969943	59924871	59944935	DIAPH3	5	nd
HsaEX0038969	chr15	-	88902232	88905756	88901736	88902217	MFGE8	14	nd
HsaEX0056208	chr22	+	50436453	50437065	50437069	50437505	PPP6R2	3	nd
HsaEX0039306	chr17	+	4893068	4893285	4893310	4893433	MINK1	24	hi
HsaEX1006183	chr19	+	13774904	13775407	13775411	13778051	C19orf53	3	nd
HsaEX1046349	chr2	-	70289373	70293617	70288193	70289349	SNRPG	23	nd
HsaEX1007522	chr14	-	91289895	91290994	91289344	91289887	CCDC88C	7	nd
HsaEX1027485	chr1	+	149030279	149031219	149031225	149031943	PDE4DIP	5	nd
HsaEX6100228	chr5	-	140561102	140561364	140560755	140561084	APBB3	17	
HsaEX1024093	chr19	+	4355174	4355988	4355997	4357252	MPND	8	nd
HsaEX1030791	chr16	+	7693368	7707863	7707877	7709055	RBFOX1	13	nd
HsaEX1030845	chr13	-	79340830	79341122	79337303	79340804	RBM26	25	
HsaEX1026938	chr5	+	102755349	102755694	102755698	102837686	PAM	3	nd
HsaEX0053673	chr8	+	103697297	103716308	103716321	103766226	RIMS2	12	hi
HsaEX1039006	chr11	+	95068184	95068654	95068671	95068702	SRSF8	16	
HsaEX1042716	chr4	-	102815993	102868714	102809856	102815985	UBE2D3	7	hi
HsaEX1046275	chr2	+	151468147	151468289	151468310	151468473	RIF1	20	ot
HsaEX0017544	chr15	-	64176286	64180347	64166081	64176261	CSNK1G1	24	
HsaEX0026596	chr15	+	90879985	90880093	90880274	90880690	FURIN	22	nd
HsaEX6084680	chr4	+	70154427	70156053	70156078	70158327	PRR27	24	
HsaEX1004116	chr11	+	932778	943604	943612	959436	AP2A2	7	nd
HsaEX1031916	chr17	-	35510040	35510198	35500463	35510035	RP11-1094M14.5	4	
HsaEX0043858	chr2	-	50528652	50531226	50506618	50528624	NRXN1	27	hi
HsaEX0012138	chr7	-	122436381	122438340	122416165	122436359	CADPS2	21	hi
HsaEX0039034	chr2	+	190497720	190499831	190499857	190500014	MFSD6	25	hi
HsaEX1042112	chr9	-	70786796	70827846	70784280	70786792	TRPM3	3	nd
HsaEX0042933	chr20	-	25486748	25489243	25482101	25486738	NINL	9	hi
HsaEX1036536	chr7	+	35801271	35810648	35810652	35832797	SEPT7	3	nd
HsaEX6006614	chr21	+	45896363	45899598	45899623	45900590	PCBP3	24	nd
HsaEX0012064	chr12	+	48824734	48824948	48824969	48825162	CACNB3	20	hi
HsaEX0059247	chr6	+	44232429	44232806	44233007	44242183	SLC29A1	24	
HsaEX1024357	chr6	+	31740063	31740193	31740221	31740453	MSH5	27	
HsaEX0059799	chr2	+	219637812	219638239	219638254	219638702	SLC4A3	14	
HsaEX1045804	chr15	+	42401811	42402123	42402136	42402354	CAPN3	12	
HsaEX1006798	chr11	-	115200209	115209573	115178776	115200199	CADM1	9	nd
HsaEX1024524	chr8	-	124703903	124704129	124702534	124703881	MTSS1	21	
HsaEX0037092	chr15	-	99731199	99731357	99729732	99731172	LYSMD4	26	hi
HsaEX1027052	chr6	-	162270024	162270712	162262766	162270013	PARK2	10	nd
HsaEX0065088	chr15	-	70064471	70066013	70060650	70064453	TLE3	17	nd
HsaEX0037916	chr11	+	63905044	63906087	63906115	63908259	MARK2	27	nd
HsaEX1018174	chr11	-	118220495	118224940	118214887	118220480	JAML	14	
HsaEX1015577	chr11	+	134359142	134360314	134360320	134364327	GLB1L2	5	nd
HsaEX1018621	chr9	-	111399864	111408570	111397154	111399860	KIAA0368	3	nd
HsaEX1012549	chr20	+	34526344	34528504	34528518	34534627	DYNLRB1	13	nd
HsaEX1007616	chr1	-	1388831	1390229	1388744	1388815	CCNL2	15	nd
HsaEX1010691	chr10	-	35072125	35089895	35071340	35072120	CUL2	4	nd
HsaEX6003933	chr11	-	77217315	77227863	77217269	77217299	GDPD4	15	
HsaEX0065221	chr12	-	66138770	66145840	66138167	66138723	TMBIM4	11	nd
HsaEX0036930	chr11	-	65551565	65551971	65551475	65551547	LTBP3	17	nd
HsaEX1007569	chr17	+	36211222	36211484	36211494	36212021	CCL4L2	9	nd
HsaEX0031714	chr2	+	98546695	98548954	98548970	98552785	INPP4A	15	hi
HsaEX0016422	chr6	-	56108813	56124061	56101526	56108787	COL21A1	25	
HsaEX0061187	chr17	-	51009143	51014231	51007327	51009130	SPAG9	12	
HsaEX1025482	chr3	+	131273575	131279279	131279284	131349556	NEK11	4	nd
HsaEX1029068	chr15	-	43562152	43564866	43558933	43562145	PPIP5K1	6	nd
HsaEX1019193	chr17	-	41620559	41620658	41619689	41620535	KRT17	23	nd
HsaEX6055786	chr3	-	48584062	48584297	48583954	48584034	COL7A1	27	nd
HsaEX1043134	chr4	+	75757574	75760593	75760606	75770438	USO1	12	ot
HsaEX1004921	chr8	-	123347278	123348182	123346751	123347263	ATAD2	14	
HsaEX1041749	chr13	-	45340365	45340711	45340185	45340351	TPT1	13	nd
HsaEX6028642	chr1	+	15936280	15937162	15937179	15937486	SPEN	16	
HsaEX6064077	chr9	-	136755161	136755243	136754510	136755134	LCN8	26	
HsaEX0039967	chr17	-	43816698	43818045	43816080	43816676	MPP3	21	hi
HsaEX1009055	chr5	-	176401322	176410256	176398048	176401306	CLTB	6	nd
HsaEX1011370	chr9	+	19299288	19299560	19299581	19300186	DENND4C	20	
HsaEX1019351	chr20	-	62322607	62322657	62322450	62322601	LAMA5	5	nd
HsaEX0034218	chr18	-	45902024	45903972	45901168	45902017	EPG5	6	ot
HsaEX1009469	chr2	-	237344854	237345057	237344844	237344845	COL6A3	8	nd
HsaEX1046037	chr7	-	92235423	92235533	92234924	92235402	KRIT1	20	
HsaEX1016649	chr12	-	112281663	112283109	112279387	112281644	HECTD4	18	nd
HsaEX1004839	chr6	-	100880357	100881060	100868039	100880351	ASCC3	5	nd
HsaEX0031609	chr7	-	128393739	128394277	128393029	128393721	IMPDH1	17	ot
HsaEX6049728	chr6	+	144840833	144846804	144846828	144850988	UTRN	23	nd
HsaEX1005814	chr17	+	67854763	67862470	67862474	67866463	BPTF	3	nd
HsaEX6021268	chr17	+	16026703	16040338	16040353	16044502	TTC19	14	
HsaEX1018793	chr6	-	17984119	17987053	17982459	17984096	KIF13A	22	nd
HsaEX1031271	chr19	-	33000865	33002246	32999706	33000861	RHPN2	3	nd
HsaEX0060805	chr6	-	85538865	85541984	85536925	85538837	SNX14	27	hi
HsaEX1036077	chr22	-	50467002	50467337	50466711	50466977	SBF1	24	ot
HsaEX0049050	chr13	+	27622010	27646193	27646219	27648378	POLR1D	25	nd
HsaEX6083767	chr4	+	20488983	20489942	20489955	20491760	SLIT2	12	nd
HsaEX1015162	chr16	-	88855238	88856794	88841095	88855226	GALNS	11	nd
HsaEX1034341	chr1	+	58757801	58758278	58758306	58758486	RP11-63G10.4	27	
HsaEX1005635	chr4	-	42151674	42151733	42143995	42151656	BEND4	17	
HsaEX1006685	chr13	-	49425244	49433317	49382942	49425222	CAB39L	21	
HsaEX1036180	chr4	-	128992421	128997203	128992238	128992417	SCLT1	3	nd
HsaEX6046504	chr6	-	32518078	32518555	32517753	32518053	HLA-DRB5	24	nd
HsaEX6094575	chr19	-	35743815	35744118	35742804	35743808	U2AF1L4	6	
HsaEX0052623	chr11	+	66617058	66623960	66623969	66624213	RBM14	8	nd
HsaEX0038710	chr1	-	156476515	156477011	156475238	156476493	MEF2D	21	hi
HsaEX1035590	chr8	-	144790238	144790354	144789963	144790234	RPL8	3	nd
HsaEX1027225	chr13	+	100305835	100305935	100305953	100307191	PCCA	17	
HsaEX6084688	chr4	+	70135161	70136047	70136073	70141391	PRR27	25	
HsaEX1028796	chr12	-	132657741	132657867	132657430	132657734	POLE	6	nd
HsaEX0070725	chr2	+	17540919	17546002	17546024	17592069	VSNL1	21	nd
HsaEX1043325	chr16	+	69163179	69163584	69163600	69165340	UTP4	15	nd
HsaEX1006389	chr19	-	6706061	6707075	6702580	6706048	C3	12	nd
HsaEX6094908	chr19	-	38605591	38606172	38605492	38605567	MAP4K1	23	
HsaEX1029787	chr2	+	231087182	231109138	231109143	231138735	PSMD1	4	nd
HsaEX0047352	chr11	-	85978094	85981128	85976683	85978069	PICALM	24	nd
HsaEX0004392	chr19	+	4212699	4215977	4216051	4216283	ANKRD24	10	nd
HsaEX0003067	chr6	-	32181633	32182246	32181478	32181605	AGER	27	nd
HsaEX1029906	chr1	-	70998320	71002179	70997202	70998306	PTGER3	13	
HsaEX1003124	chr1	+	35931446	35937170	35937175	35945691	AGO3	4	nd
HsaEX0023479	chr10	+	92934431	92935874	92935886	92940726	EXOC6	11	
HsaEX0004874	chr16	-	71767886	71771139	71765651	71767876	AP1G1	9	hi
HsaEX1002126	chr7	+	6665109	6675358	6675364	6708300	AC073343.13	5	
HsaEX1008171	chr10	+	10798818	10865634	10865638	10919963	CELF2	3	nd
HsaEX1009930	chrX	+	1285921	1287173	1287199	1309401	CSF2RA	25	
HsaEX0041810	chr13	+	35164510	35168986	35168996	35171271	NBEA	9	hi
HsaEX6056891	chr3	-	58649339	58653673	58645627	58649314	FAM3D	24	
HsaEX1012053	chr17	-	41990075	41990263	41989558	41990071	DNAJC7	3	nd
HsaEX0072933	chr1	-	35020280	35020382	35019603	35020260	ZMYM6	19	
HsaEX1028978	chr3	+	12312454	12372633	12372655	12379703	PPARG	21	
HsaEX1045390	chr1	-	248856385	248856513	248855947	248856372	ZNF692	12	nd
HsaEX6001575	chr11	+	35726164	35735425	35735446	35806357	TRIM44	20	nd
HsaEX0018518	chr19	-	3963670	3963870	3961162	3963642	DAPK3	27	nd
HsaEX1013923	chr2	-	96894215	96894912	96894052	96894189	FAM178B	25	
HsaEX0002907	chr19	-	3062184	3062699	3061258	3062173	AES	7	nd
HsaEX1024785	chr17	+	18127166	18130804	18130811	18131238	MYO15A	6	
HsaEX1022982	chr14	+	103492035	103498890	103498902	103500155	MARK3	11	nd
HsaEX0034593	chr5	-	132706460	132710958	132703620	132706450	KIF3A	9	hi
HsaEX1041837	chr3	-	36879134	36889828	36874297	36879127	TRANK1	6	nd
HsaEX1018418	chr11	+	2662082	2689635	2689639	2768843	KCNQ1	3	nd
